0	0.2504743495667703
1	0.1915613036103498
2	0.17892258784149564
3	0.1787448775627307
4	0.17530316682143174
5	0.1679526093068976
6	0.16795260930689757
7	0.16114234619384568
8	0.1609138407624444
9	0.15455259257192028
10	0.15366098564668282
11	0.15366098564668274
12	0.15254237300000006
13	0.14296579510333
14	0.14092733862963233
15	0.13792175776372267
16	0.13792175776372267
17	0.12916608960612064
18	0.12910171962414002
19	0.12614386147338844
20	0.12262945823217793
21	0.12262945823217791
22	0.12219305615588835
23	0.12205692782633354
24	0.12205692781476157
25	0.12094314650081159
26	0.11987103019521574
27	0.11987103019521574
28	0.11987103019521572
29	0.11785113114056693
30	0.11616700938531282
31	0.1152255868080952
32	0.11522558680809514
33	0.11232242953399729
34	0.11096138893175832
35	0.11096138818074633
36	0.10956447915892147
37	0.10614150615009804
38	0.10573532677769816
39	0.10573532677769808
40	0.10573532651498764
41	0.10573532651498764
42	0.10573532598956677
43	0.10149637103849644
44	0.10149637099210958
45	0.10149637099210956
46	0.10133244371336023
47	0.10015420151070505
48	0.09843556489378393
49	0.09843556375066521
50	0.09762125045612419
51	0.09762125045612415
52	0.09762124993525952
53	0.09762124993525952
54	0.09762124960248489
55	0.09762124960248489
56	0.09762124908162019
57	0.09705107513838676
58	0.09705107513838675
59	0.09469862361827223
60	0.09415489684709405
61	0.08996410193754274
62	0.08996410193754274
63	0.08996410193754263
64	0.08996410101124735
65	0.08996410101124735
66	0.08996410101124735
67	0.08996410101124734
68	0.08996410101124734
69	0.08918211310049487
70	0.08784104586983338
71	0.08784104555360565
72	0.08606970969173634
73	0.08503951028242489
74	0.08503951028242486
75	0.08503951028242486
76	0.08503950930248831
77	0.08428580198941144
78	0.08428580198941138
79	0.08333333400000004
80	0.08333333400000001
81	0.08333333300000001
82	0.07957695311069024
83	0.07727629708408429
84	0.07727629664542066
85	0.07727629664542066
86	0.07727629664542066
87	0.07727629654489353
88	0.07727629610622985
89	0.07727629592649966
90	0.07531190926022117
91	0.07531190858506294
92	0.07531190858506294
93	0.07326653548895178
94	0.07326653548895172
95	0.0714828981559606
96	0.07148289815596055
97	0.07148289757307057
98	0.07148289733596282
99	0.07148289733596282
100	0.07136651869913929
101	0.07136651857049651
102	0.07136651818126942
103	0.06508083346379456
104	0.06508083346379456
105	0.06508083346379456
106	0.06508083346379456
107	0.06047157325040585
108	0.060471573250405836
109	0.060471573250405836
110	0.06047157325040583
111	0.06047157325040583
112	0.06047157325040573
113	0.060471572561376793
114	0.058083504360321045
115	0.058083504360321045
116	0.055555556000000006
117	0.05555555599999999
118	0.05555555599999999
119	0.05286766381185743
120	0.05286766349126164
121	0.05286766349126162
122	0.05286766349126162
123	0.05286766349126162
124	0.05286766349126161
125	0.052867662703130196
126	0.052867662703130196
127	0.052867662177709246
128	0.05084745800000001
129	0.050847457
130	0.050077101448727755
131	0.05007710089402758
132	0.05007710089402758
133	0.05007710089402758
134	0.04498205115717044
135	0.04498205023087504
136	0.04498205023087504
137	0.0449820498540769
138	0.04382579186381359
139	0.04382579186381358
140	0.04382579122999098
141	0.033898305000000004
142	0.033898305000000004
143	0.0325404169923296
144	0.0325404169923296
145	0.0325404169923296
146	0.0325404169923296
147	0.03254041699232958
148	0.03254041647146496
149	0.03254041613869033
